Date Last Researched,Country/Area,Project Name,Unit Name,Project Name in Local Language / Script,Other Name(s),Capacity (MW),Status,Reactor Type,Model,Start Year,Retirement Year,Planned Retirement,Cancellation Year,Construction Start Date,First Criticality Date,First Grid Connection,Commercial Operation Date,Retirement Date,Owner,Owner Name in Local Language / Script,Operator,Operator Name in Local Language / Script,Reference Net Capacity (MW),Design Net Capacity (MW),Thermal Capacity (MWt),Latitude,Longitude,Location Accuracy,City,"Local Area (taluk, county)","Major Area (prefecture, district)",State/Province,Subregion,Region,GEM location ID,GEM unit ID,Wiki URL,capacity_numeric
2024-05-17,United Kingdom,Sellafield (Hitachi) nuclear power plant,2,,,311.0,cancelled,fast breeder reactor,PRISM,,,,2012.0,,,,,,GE Hitachi Nuclear Energy [100%],,,,,,,54.4224,-3.4868,exact,,Cumberland,,England,Northern Europe,Europe,L100000500458,G100001017735,https://www.gem.wiki/Sellafield_(Hitachi)_nuclear_power_plant,311.0
2024-05-17,United Kingdom,Sizewell nuclear power plant,A1,,,245.0,retired,gas-cooled reactor,MAGNOX,1966.0,2006.0,N,,1961-04-01,1965-06-01,1966-01-21,1966-03-25,2006-12-31,Nuclear Decommissioning Authority (United Kingdom) [100%],,Magnox,,210.0,290.0,1010.0,52.2123,1.6195,exact,East Suffolk,Suffolk,,England,Northern Europe,Europe,L100000500378,G100000501043,https://www.gem.wiki/Sizewell_nuclear_power_plant,245.0
2024-05-17,United Kingdom,Sizewell nuclear power plant,A2,,,245.0,retired,gas-cooled reactor,MAGNOX,1966.0,2006.0,N,,1961-04-01,1965-12-01,1966-04-09,1966-09-15,2006-12-31,Nuclear Decommissioning Authority (United Kingdom) [100%],,Magnox,,210.0,290.0,1010.0,52.2123,1.6195,exact,East Suffolk,Suffolk,,England,Northern Europe,Europe,L100000500378,G100000501044,https://www.gem.wiki/Sizewell_nuclear_power_plant,245.0
2024-05-17,United Kingdom,Sizewell nuclear power plant,B,,,1250.0,operating,pressurized water reactor,SNUPPS,1995.0,,,,1988-07-18,1995-01-31,1995-02-14,1995-09-22,,EDF Energy Ltd [100%],,EDF Energy,,1198.0,1188.0,3425.0,52.2145,1.6206,exact,East Suffolk,Suffolk,,England,Northern Europe,Europe,L100000500378,G100000501045,https://www.gem.wiki/Sizewell_nuclear_power_plant,1250.0
2025-07-01,United Kingdom,Sizewell nuclear power plant,C1,,,1600.0,pre-construction,pressurized heavy water reactor,EPR,,,,,,,,,,Government of United Kingdom [83%]; EDF Energy Ltd [16%],,,,,,,52.2199,1.6203,exact,East Suffolk,Suffolk,,England,Northern Europe,Europe,L100000500378,G100001017733,https://www.gem.wiki/Sizewell_nuclear_power_plant,1600.0
2025-07-01,United Kingdom,Sizewell nuclear power plant,C2,,,1600.0,pre-construction,pressurized heavy water reactor,EPR,,,,,,,,,,Government of United Kingdom [83%]; EDF Energy Ltd [16%],,,,,,,52.2199,1.6203,exact,East Suffolk,Suffolk,,England,Northern Europe,Europe,L100000500378,G100001017734,https://www.gem.wiki/Sizewell_nuclear_power_plant,1600.0
2024-05-17,United Kingdom,Torness nuclear power plant,1,,,682.0,operating,gas-cooled reactor,AGR,1988.0,,,,1980-08-01,1988-03-25,1988-05-25,1988-05-25,,EDF Energy Ltd [100%],,EDF Energy,,595.0,645.0,1623.0,55.9679,-2.4086,exact,,East Lothian,,Scotland,Northern Europe,Europe,L100000500188,G100000500434,https://www.gem.wiki/Torness_nuclear_power_plant,682.0
2024-05-17,United Kingdom,Torness nuclear power plant,2,,,682.0,operating,gas-cooled reactor,AGR,1989.0,,,,1980-08-01,1988-12-23,1989-02-03,1989-02-03,,EDF Energy Ltd [100%],,EDF Energy,,605.0,645.0,1623.0,55.9679,-2.4086,exact,,East Lothian,,Scotland,Northern Europe,Europe,L100000500188,G100000500435,https://www.gem.wiki/Torness_nuclear_power_plant,682.0
2024-05-17,United Kingdom,Trawsfynydd nuclear power plant,1,,,235.0,retired,gas-cooled reactor,MAGNOX,1965.0,1991.0,N,,1959-07-01,1964-09-01,1965-01-14,1965-03-24,1991-02-06,Nuclear Decommissioning Authority (United Kingdom) [100%],,Magnox,,195.0,250.0,850.0,52.9252,-3.9474,exact,,Gwynedd,,Wales,Northern Europe,Europe,L100000500215,G100000500521,https://www.gem.wiki/Trawsfynydd_nuclear_power_plant,235.0
2024-05-17,United Kingdom,Trawsfynydd nuclear power plant,2,,,235.0,retired,gas-cooled reactor,MAGNOX,1965.0,1991.0,N,,1959-07-01,1964-12-01,1965-02-02,1965-03-24,1991-02-04,Nuclear Decommissioning Authority (United Kingdom) [100%],,Magnox,,195.0,250.0,850.0,52.9252,-3.9474,exact,,Gwynedd,,Wales,Northern Europe,Europe,L100000500215,G100000500522,https://www.gem.wiki/Trawsfynydd_nuclear_power_plant,235.0
2024-05-17,United Kingdom,Windscale AGR nuclear power plant,--,,Advanced Gas-cooled Reactor; Sellafield,36.0,retired,gas-cooled reactor,AGR,1963.0,1981.0,N,,1958-11-01,1962-08-09,1963-02-01,1963-03-01,1981-04-03,United Kingdom Atomic Energy Authority [100%],,United Kingdom Atomic Energy Authority,,24.0,32.0,120.0,54.4245,-3.4952,exact,Borough of Copeland,Cumbria,,England,Northern Europe,Europe,L100000500251,G100000500598,https://www.gem.wiki/Windscale_AGR_nuclear_power_plant,36.0
2024-05-17,United Kingdom,Winfrith SGHWR nuclear power plant,--,,Winfrith Steam-Generating Heavy Water Reactor,100.0,retired,steam-generating heavy water reactor,unknown,1968.0,1990.0,N,,1963-05-01,1967-09-01,1967-12-01,1968-01-01,1990-09-11,United Kingdom Atomic Energy Authority [100%],,United Kingdom Atomic Energy Authority,,92.0,92.0,318.0,50.6825,-2.2649,exact,,Dorset,,England,Northern Europe,Europe,L100000500238,G100000500574,https://www.gem.wiki/Winfrith_SGHWR_nuclear_power_plant,100.0
2024-05-17,United Kingdom,Wylfa Newydd nuclear power plant,1,,Wylfa B (Horizon),1380.0,cancelled,advanced boiling water reactor,unknown,,,,2019.0,,,,,,Horizon Nuclear Power Ltd [100%],,,,,,,53.4113,-4.4839,exact,,Isle of Anglesey,,Wales,Northern Europe,Europe,L100000500459,G100000501326,https://www.gem.wiki/Wylfa_Newydd_nuclear_power_plant,1380.0
2024-05-17,United Kingdom,Wylfa Newydd nuclear power plant,2,,Wylfa B (Horizon),1380.0,cancelled,advanced boiling water reactor,unknown,,,,2019.0,,,,,,Horizon Nuclear Power Ltd [100%],,,,,,,53.4113,-4.4839,exact,,Isle of Anglesey,,Wales,Northern Europe,Europe,L100000500459,G100000501327,https://www.gem.wiki/Wylfa_Newydd_nuclear_power_plant,1380.0
2025-07-01,United Kingdom,Wylfa nuclear power plant,1,,Wylfa A,530.0,retired,gas-cooled reactor,MAGNOX,1971.0,2015.0,N,,1963-09-01,1969-11-01,1971-01-24,1971-11-01,2015-12-30,Nuclear Decommissioning Authority (United Kingdom) [100%],,Magnox,,490.0,550.0,1650.0,53.4161,-4.4808,exact,,Isle of Anglesey,,Wales,Northern Europe,Europe,L100000500175,G100000500430,https://www.gem.wiki/Wylfa_nuclear_power_plant,530.0
2025-07-01,United Kingdom,Wylfa nuclear power plant,2,,Wylfa A,540.0,retired,gas-cooled reactor,MAGNOX,1972.0,2012.0,N,,1963-09-01,1970-09-01,1971-07-21,1972-01-03,2012-04-25,Nuclear Decommissioning Authority (United Kingdom) [100%],,Magnox,,490.0,550.0,1920.0,53.4161,-4.4808,exact,,Isle of Anglesey,,Wales,Northern Europe,Europe,L100000500175,G100000500396,https://www.gem.wiki/Wylfa_nuclear_power_plant,540.0
2025-07-01,United Kingdom,Wylfa SMR nuclear power plant,1,,Wylfa Nuclear Power Project,77.0,cancelled - inferred 4 y,small modular reactor,NuScale,,,,2025.0,,,,,,Shearwater Energy Ltd,,,,,,,53.4116929,-4.4844117,approximate,,,,Anglesey,Northern Europe,Europe,L100001048011,G100001054896,https://www.gem.wiki/Wylfa_SMR_nuclear_power_plant,77.0
2025-07-01,United Kingdom,Wylfa SMR nuclear power plant,10,,Wylfa Nuclear Power Project,77.0,cancelled - inferred 4 y,small modular reactor,NuScale,,,,2025.0,,,,,,Shearwater Energy Ltd,,,,,,,53.4116929,-4.4844117,approximate,,,,Anglesey,Northern Europe,Europe,L100001048011,G100001054910,https://www.gem.wiki/Wylfa_SMR_nuclear_power_plant,77.0
2025-07-01,United Kingdom,Wylfa SMR nuclear power plant,11,,Wylfa Nuclear Power Project,77.0,cancelled - inferred 4 y,small modular reactor,NuScale,,,,2025.0,,,,,,Shearwater Energy Ltd,,,,,,,53.4116929,-4.4844117,approximate,,,,Anglesey,Northern Europe,Europe,L100001048011,G100001054911,https://www.gem.wiki/Wylfa_SMR_nuclear_power_plant,77.0
2025-07-01,United Kingdom,Wylfa SMR nuclear power plant,12,,Wylfa Nuclear Power Project,77.0,cancelled - inferred 4 y,small modular reactor,NuScale,,,,2025.0,,,,,,Shearwater Energy Ltd,,,,,,,53.4116929,-4.4844117,approximate,,,,Anglesey,Northern Europe,Europe,L100001048011,G100001054912,https://www.gem.wiki/Wylfa_SMR_nuclear_power_plant,77.0
2025-07-01,United Kingdom,Wylfa SMR nuclear power plant,2,,Wylfa Nuclear Power Project,77.0,cancelled - inferred 4 y,small modular reactor,NuScale,,,,2025.0,,,,,,Shearwater Energy Ltd,,,,,,,53.4116929,-4.4844117,approximate,,,,Anglesey,Northern Europe,Europe,L100001048011,G100001054897,https://www.gem.wiki/Wylfa_SMR_nuclear_power_plant,77.0
2025-07-01,United Kingdom,Wylfa SMR nuclear power plant,3,,Wylfa Nuclear Power Project,77.0,cancelled - inferred 4 y,small modular reactor,NuScale,,,,2025.0,,,,,,Shearwater Energy Ltd,,,,,,,53.4116929,-4.4844117,approximate,,,,Anglesey,Northern Europe,Europe,L100001048011,G100001054898,https://www.gem.wiki/Wylfa_SMR_nuclear_power_plant,77.0
2025-07-01,United Kingdom,Wylfa SMR nuclear power plant,4,,Wylfa Nuclear Power Project,77.0,cancelled - inferred 4 y,small modular reactor,NuScale,,,,2025.0,,,,,,Shearwater Energy Ltd,,,,,,,53.4116929,-4.4844117,approximate,,,,Anglesey,Northern Europe,Europe,L100001048011,G100001054904,https://www.gem.wiki/Wylfa_SMR_nuclear_power_plant,77.0
2025-07-01,United Kingdom,Wylfa SMR nuclear power plant,5,,Wylfa Nuclear Power Project,77.0,cancelled - inferred 4 y,small modular reactor,NuScale,,,,2025.0,,,,,,Shearwater Energy Ltd,,,,,,,53.4116929,-4.4844117,approximate,,,,Anglesey,Northern Europe,Europe,L100001048011,G100001054905,https://www.gem.wiki/Wylfa_SMR_nuclear_power_plant,77.0
2025-07-01,United Kingdom,Wylfa SMR nuclear power plant,6,,Wylfa Nuclear Power Project,77.0,cancelled - inferred 4 y,small modular reactor,NuScale,,,,2025.0,,,,,,Shearwater Energy Ltd,,,,,,,53.4116929,-4.4844117,approximate,,,,Anglesey,Northern Europe,Europe,L100001048011,G100001054906,https://www.gem.wiki/Wylfa_SMR_nuclear_power_plant,77.0
2025-07-01,United Kingdom,Wylfa SMR nuclear power plant,7,,Wylfa Nuclear Power Project,77.0,cancelled - inferred 4 y,small modular reactor,NuScale,,,,2025.0,,,,,,Shearwater Energy Ltd,,,,,,,53.4116929,-4.4844117,approximate,,,,Anglesey,Northern Europe,Europe,L100001048011,G100001054907,https://www.gem.wiki/Wylfa_SMR_nuclear_power_plant,77.0
2025-07-01,United Kingdom,Wylfa SMR nuclear power plant,8,,Wylfa Nuclear Power Project,77.0,cancelled - inferred 4 y,small modular reactor,NuScale,,,,2025.0,,,,,,Shearwater Energy Ltd,,,,,,,53.4116929,-4.4844117,approximate,,,,Anglesey,Northern Europe,Europe,L100001048011,G100001054908,https://www.gem.wiki/Wylfa_SMR_nuclear_power_plant,77.0
2025-07-01,United Kingdom,Wylfa SMR nuclear power plant,9,,Wylfa Nuclear Power Project,77.0,cancelled - inferred 4 y,small modular reactor,NuScale,,,,2025.0,,,,,,Shearwater Energy Ltd,,,,,,,53.4116929,-4.4844117,approximate,,,,Anglesey,Northern Europe,Europe,L100001048011,G100001054909,https://www.gem.wiki/Wylfa_SMR_nuclear_power_plant,77.0
2025-06-24,United States,Aalo Atomics Idaho nuclear power plant,1,,,10.0,pre-construction,microreactor,Aalo-1,2030.0,,,,,,,2030,,Idaho Falls Power,,,,,,,43.5194849,-112.0459647,approximate,Idaho Falls,Bonneville County,,Idaho,Northern America,Americas,L100001047864,G100001054647,https://www.gem.wiki/Aalo_Atomics_Idaho_nuclear_power_plant,10.0
2025-06-24,United States,Aalo Atomics Idaho nuclear power plant,2,,,10.0,pre-construction,microreactor,Aalo-1,2030.0,,,,,,,2030,,Idaho Falls Power,,,,,,,43.5194849,-112.0459647,approximate,Idaho Falls,Bonneville County,,Idaho,Northern America,Americas,L100001047864,G100001054648,https://www.gem.wiki/Aalo_Atomics_Idaho_nuclear_power_plant,10.0
2025-06-24,United States,Aalo Atomics Idaho nuclear power plant,3,,,10.0,pre-construction,microreactor,Aalo-1,2030.0,,,,,,,2030,,Idaho Falls Power,,,,,,,43.5194849,-112.0459647,approximate,Idaho Falls,Bonneville County,,Idaho,Northern America,Americas,L100001047864,G100001054649,https://www.gem.wiki/Aalo_Atomics_Idaho_nuclear_power_plant,10.0
2025-06-24,United States,Aalo Atomics Idaho nuclear power plant,4,,,10.0,pre-construction,microreactor,Aalo-1,2030.0,,,,,,,2030,,Idaho Falls Power,,,,,,,43.5194849,-112.0459647,approximate,Idaho Falls,Bonneville County,,Idaho,Northern America,Americas,L100001047864,G100001054650,https://www.gem.wiki/Aalo_Atomics_Idaho_nuclear_power_plant,10.0
2025-06-24,United States,Aalo Atomics Idaho nuclear power plant,5,,,10.0,pre-construction,microreactor,Aalo-1,2030.0,,,,,,,2030,,Idaho Falls Power,,,,,,,43.5194849,-112.0459647,approximate,Idaho Falls,Bonneville County,,Idaho,Northern America,Americas,L100001047864,G100001054651,https://www.gem.wiki/Aalo_Atomics_Idaho_nuclear_power_plant,10.0
2025-06-24,United States,Aalo Atomics Idaho nuclear power plant,6,,,10.0,pre-construction,microreactor,Aalo-1,2030.0,,,,,,,2030,,Idaho Falls Power,,,,,,,43.5194849,-112.0459647,approximate,Idaho Falls,Bonneville County,,Idaho,Northern America,Americas,L100001047864,G100001054652,https://www.gem.wiki/Aalo_Atomics_Idaho_nuclear_power_plant,10.0
2025-06-24,United States,Aalo Atomics Idaho nuclear power plant,7,,,10.0,pre-construction,microreactor,Aalo-1,2030.0,,,,,,,2030,,Idaho Falls Power,,,,,,,43.5194849,-112.0459647,approximate,Idaho Falls,Bonneville County,,Idaho,Northern America,Americas,L100001047864,G100001054653,https://www.gem.wiki/Aalo_Atomics_Idaho_nuclear_power_plant,10.0
2025-06-27,United States,Aalo Atomics Texas A&M nuclear power plant,--,,Energy Proving Ground (Aalo Atomics),100.0,announced,small modular reactor,unknown,2029.0,,,,,,,2029,,Aalo Atomics,,,,,,,30.6420749,-96.4682751,approximate,Bryan,,,Texas,Northern America,Americas,L100001047962,G100001054822,https://www.gem.wiki/Aalo_Atomics_Texas_A&M_nuclear_power_plant,100.0
2024-05-29,United States,Alan R. Barton nuclear power plant,1,,"Barton, Barton Chilton",1159.0,cancelled,boiling water reactor,unknown,,,,1977.0,,,,,,Alabama Power [100%],,Alabama Power,,,,3579.0,32.75001,-86.40001,exact,,Elmore County,,Alabama,Northern America,Americas,L100000500460,G100000501328,https://www.gem.wiki/Alan_R._Barton_nuclear_power_plant,1159.0
2024-05-29,United States,Alan R. Barton nuclear power plant,2,,"Barton, Barton Chilton",1159.0,cancelled,boiling water reactor,unknown,,,,1977.0,,,,,,Alabama Power [100%],,Alabama Power,,,,3579.0,32.75001,-86.40001,exact,,Elmore County,,Alabama,Northern America,Americas,L100000500460,G100000501329,https://www.gem.wiki/Alan_R._Barton_nuclear_power_plant,1159.0
2024-05-29,United States,Alan R. Barton nuclear power plant,3,,"Barton, Barton Chilton",1159.0,cancelled,boiling water reactor,unknown,,,,1975.0,,,,,,Alabama Power [100%],,Alabama Power,,,,3579.0,32.75001,-86.40001,exact,,Elmore County,,Alabama,Northern America,Americas,L100000500460,G100000501330,https://www.gem.wiki/Alan_R._Barton_nuclear_power_plant,1159.0
2024-05-29,United States,Alan R. Barton nuclear power plant,4,,"Barton, Barton Chilton",1159.0,cancelled,boiling water reactor,unknown,,,,1975.0,,,,,,Alabama Power [100%],,Alabama Power,,,,3579.0,32.75001,-86.40001,exact,,Elmore County,,Alabama,Northern America,Americas,L100000500460,G100000501331,https://www.gem.wiki/Alan_R._Barton_nuclear_power_plant,1159.0
2024-05-29,United States,Allens Creek nuclear power plant,1,,,1150.0,cancelled,boiling water reactor,unknown,,,,1982.0,,,,,,Houston Lighting & Power Co [100%],,,,,,,29.675,-96.1022,exact,Wallis,Austin County,,Texas,Northern America,Americas,L100000500461,G100000501332,https://www.gem.wiki/Allens_Creek_nuclear_power_plant,1150.0
2024-05-29,United States,Allens Creek nuclear power plant,2,,,1150.0,cancelled,boiling water reactor,unknown,,,,1976.0,,,,,,Houston Lighting & Power Co [100%],,,,,,,29.675,-96.1022,exact,Wallis,Austin County,,Texas,Northern America,Americas,L100000500461,G100000501333,https://www.gem.wiki/Allens_Creek_nuclear_power_plant,1150.0
2024-05-29,United States,Alvin W Vogtle nuclear power plant,1,,Vogtle,1229.0,operating,pressurized water reactor,WH 4LP (DRYAMB),1987.0,,,,1976-08-01,1987-03-09,1987-03-27,1987-06-01,,Georgia Power Co [100%],,Southern Nuclear Operating Company,,1150.0,1122.0,3626.0,33.13001,-81.7729,exact,,Burke County,,Georgia,Northern America,Americas,L100000500049,G100000500083,https://www.gem.wiki/Alvin_W_Vogtle_nuclear_power_plant,1229.0
2024-05-29,United States,Alvin W Vogtle nuclear power plant,2,,Vogtle,1229.0,operating,pressurized water reactor,WH 4LP (DRYAMB),1989.0,,,,1976-08-01,1989-03-28,1989-04-10,1989-05-20,,Georgia Power Co [100%],,Southern Nuclear Operating Company,,1152.0,1101.0,3626.0,33.13001,-81.7729,exact,,Burke County,,Georgia,Northern America,Americas,L100000500049,G100000500084,https://www.gem.wiki/Alvin_W_Vogtle_nuclear_power_plant,1229.0
2024-05-29,United States,Alvin W Vogtle nuclear power plant,3,,Vogtle,1250.0,operating,pressurized water reactor,AP-1000,2023.0,,,,2013-03-02,2023-03-01,2023-03-31,2023-07-31,,Georgia Power Co [100%],,Southern Nuclear Operating Company,,1117.0,1117.0,3400.0,33.1429,-81.7681,exact,,Burke County,,Georgia,Northern America,Americas,L100000500049,G100000500126,https://www.gem.wiki/Alvin_W_Vogtle_nuclear_power_plant,1250.0
2024-05-29,United States,Alvin W Vogtle nuclear power plant,4,,Vogtle,1250.0,operating,pressurized water reactor,AP-1000,2023.0,,,,2013-11-19,2024-02-14,2024-03-06,2023,,Georgia Power Co [100%],,Southern Nuclear Operating Company,,1117.0,1117.0,3400.0,33.1429,-81.7681,exact,,Burke County,,Georgia,Northern America,Americas,L100000500049,G100000500125,https://www.gem.wiki/Alvin_W_Vogtle_nuclear_power_plant,1250.0
2025-06-25,United States,Amarillo nuclear power plant,1,,Amarillo Power,1710.0,cancelled,pressurized water reactor,ESBWR,,,,2013.0,,,,,,Amarillo Power [100%],,,,,,,35.1455115,-101.821138,approximate,Amarillo,,,Texas,Northern America,Americas,L100001047877,G100001054679,https://www.gem.wiki/Amarillo_nuclear_power_plant,1710.0
2025-06-25,United States,Amarillo nuclear power plant,2,,Amarillo Power,1710.0,cancelled,pressurized water reactor,ESBWR,,,,2013.0,,,,,,Amarillo Power [100%],,,,,,,35.1455115,-101.821138,approximate,Amarillo,,,Texas,Northern America,Americas,L100001047877,G100001054680,https://www.gem.wiki/Amarillo_nuclear_power_plant,1710.0
2024-05-24,United States,Arkansas Nuclear One nuclear power plant,1,,ANO,903.0,operating,pressurized water reactor,B&W LLP (DRYAMB),1974.0,,,,1968-10-01,1974-08-06,1974-08-17,1974-12-19,,Entergy Arkansas Inc [100%],,Entergy Nuclear Operations,,836.0,850.0,2568.0,35.311,-93.2351,exact,,Pope County,,Arkansas,Northern America,Americas,L100000500102,G100000500346,https://www.gem.wiki/Arkansas_Nuclear_One_nuclear_power_plant,903.0
2024-05-24,United States,Arkansas Nuclear One nuclear power plant,2,,ANO,1065.0,operating,pressurized water reactor,CE 2LP (DRYAMB),1980.0,,,,1968-12-06,1978-12-05,1978-12-26,1980-03-26,,Entergy Arkansas Inc [100%],,Entergy Nuclear Operations,,988.0,912.0,3026.0,35.311,-93.2351,exact,,Pope County,,Arkansas,Northern America,Americas,L100000500102,G100000500198,https://www.gem.wiki/Arkansas_Nuclear_One_nuclear_power_plant,1065.0
2024-05-29,United States,Atlantic nuclear power plant,1,,Atlantic Offshore,1150.0,cancelled,pressurized water reactor,unknown,,,,1978.0,,,,,,Public Service Electric and Gas CO (PSE&G) [100%],,,,,,,39.4905,-74.2483,exact,,,,New Jersey,Northern America,Americas,L100000500462,G100000501334,https://www.gem.wiki/Atlantic_nuclear_power_plant,1150.0
2024-05-29,United States,Atlantic nuclear power plant,2,,Atlantic Offshore,1150.0,cancelled,pressurized water reactor,unknown,,,,1978.0,,,,,,Public Service Electric and Gas CO (PSE&G) [100%],,,,,,,39.4905,-74.2483,exact,,,,New Jersey,Northern America,Americas,L100000500462,G100000501335,https://www.gem.wiki/Atlantic_nuclear_power_plant,1150.0
2024-05-29,United States,Atlantic nuclear power plant,3,,Atlantic Offshore,1150.0,cancelled,pressurized water reactor,unknown,,,,1978.0,,,,,,Public Service Electric and Gas CO (PSE&G) [100%],,,,,,,39.4905,-74.2483,exact,,,,New Jersey,Northern America,Americas,L100000500462,G100000501336,https://www.gem.wiki/Atlantic_nuclear_power_plant,1150.0
2024-05-29,United States,Atlantic nuclear power plant,4,,Atlantic Offshore,1150.0,cancelled,pressurized water reactor,unknown,,,,1978.0,,,,,,Public Service Electric and Gas CO (PSE&G) [100%],,,,,,,39.4905,-74.2483,exact,,,,New Jersey,Northern America,Americas,L100000500462,G100000501337,https://www.gem.wiki/Atlantic_nuclear_power_plant,1150.0
2025-06-25,United States,Aurora nuclear power plant,1,,"Aurora Powerhouse, INL Aurora, Aurora Nuclear Plant",75.0,pre-construction,liquid-metal-cooled fast reactor,Aurora,2027.0,,,,,,,2027,,Oklo Inc,,,,,,,43.5194607,-112.0459578,approximate,Idaho Falls,,,Idaho,Northern America,Americas,L100001047878,G100001054682,https://www.gem.wiki/Aurora_nuclear_power_plant,75.0
2025-06-25,United States,Aurora nuclear power plant,Microreactor,,"Aurora Powerhouse, INL Aurora, Aurora Nuclear Plant",1.5,cancelled,liquid-metal-cooled fast reactor,Aurora,,,,2022.0,,,,,,Oklo Inc,,,,,,,43.5194607,-112.0459578,approximate,Idaho Falls,,,Idaho,Northern America,Americas,L100001047878,G100001054681,https://www.gem.wiki/Aurora_nuclear_power_plant,1.5
2024-05-29,United States,Bailly nuclear power plant,1,,,644.0,cancelled,boiling water reactor,unknown,,,,1981.0,1974-01-01,,,,,Northern Indiana Public Service Company LLC [100%],,Northern Indiana Public Service Company,,,,,41.6451,-87.1164,exact,,Porter County,,Indiana,Northern America,Americas,L100000500463,G100000501338,https://www.gem.wiki/Bailly_nuclear_power_plant,644.0
2024-05-24,United States,Beaver Valley nuclear power plant,1,,,959.0,operating,pressurized water reactor,WH 3LP (DRYSUB),1976.0,,,,1970-06-26,1976-05-10,1976-06-14,1976-10-01,,PPL Susquehanna LLC [100%],,First Energy Nuclear Operating,,908.0,835.0,2900.0,40.6219,-80.4336,exact,,Beaver County,,Pennsylvania,Northern America,Americas,L100000500122,G100000500255,https://www.gem.wiki/Beaver_Valley_nuclear_power_plant,959.0
2024-05-24,United States,Beaver Valley nuclear power plant,2,,,958.0,operating,pressurized water reactor,WH 3LP (DRYSUB),1987.0,,,,1974-05-03,1987-08-04,1987-08-17,1987-11-17,,Ohio Edison Co [100%],,First Energy Nuclear Operating,,905.0,836.0,2900.0,40.6219,-80.4336,exact,,Beaver County,,Pennsylvania,Northern America,Americas,L100000500122,G100000500256,https://www.gem.wiki/Beaver_Valley_nuclear_power_plant,958.0
2025-06-27,United States,Belews Creek nuclear power plant,1,,,300.0,pre-construction,small modular reactor,unknown,2034.0,,,,,,,2034,,Duke Energy Corp [100%],,,,,,,36.2930081,-80.0796288,approximate,Belews Creek,,,North Carolina,Northern America,Americas,L100001047955,G100001054802,https://www.gem.wiki/Belews_Creek_nuclear_power_plant,300.0
2025-06-27,United States,Belews Creek nuclear power plant,2,,,300.0,announced,small modular reactor,unknown,2035.0,,,,,,,2035,,Duke Energy Corp [100%],,,,,,,36.2930081,-80.0796288,approximate,Belews Creek,,,North Carolina,Northern America,Americas,L100001047955,G100001054803,https://www.gem.wiki/Belews_Creek_nuclear_power_plant,300.0
2025-06-26,United States,Bell Bend nuclear power plant,--,,Susquehanna Nuclear Bell Bend,1600.0,cancelled,pressurized water reactor,EPR,,,,2016.0,,,,,,PPL Corp [100%],,,,,,,41.0833,-76.15001,exact,,Luzerne County,,Pennsylvania,Northern America,Americas,L100000500464,G100000501339,https://www.gem.wiki/Bell_Bend_nuclear_power_plant,1600.0
2024-05-29,United States,Bell nuclear power plant,--,,Bell Cayuga,838.0,cancelled,unknown,unknown,,,,1972.0,,,,,,New York State Electric and Gas (NYSEG) [100%],,,,,,,42.4667,-76.50001,exact,Town of Ithaca,Tompkins County,,New York,Northern America,Americas,L100000500465,G100000501340,https://www.gem.wiki/Bell_nuclear_power_plant,838.0
2024-05-29,United States,Bellefonte nuclear power plant,1,,,1256.0,cancelled,pressurized water reactor,B&W-205,,,,2021.0,1974,,,,,Tennessee Valley Authority [100%],,Tennessee Valley Authority,,,,,34.7092,-85.9277,exact,,Jackson County,,Alabama,Northern America,Americas,L100000500466,G100000501341,https://www.gem.wiki/Bellefonte_nuclear_power_plant,1256.0
2024-05-29,United States,Bellefonte nuclear power plant,2,,,1256.0,cancelled,pressurized water reactor,B&W-205,,,,2021.0,1974,,,,,Tennessee Valley Authority [100%],,Tennessee Valley Authority,,,,,34.7092,-85.9277,exact,,Jackson County,,Alabama,Northern America,Americas,L100000500466,G100000501342,https://www.gem.wiki/Bellefonte_nuclear_power_plant,1256.0
2024-05-29,United States,Bellefonte nuclear power plant,3,,,1117.0,cancelled,pressurized water reactor,AP-1000,,,,2021.0,,,,,,Tennessee Valley Authority [100%],,Tennessee Valley Authority,,,,,34.7092,-85.9277,exact,,Jackson County,,Alabama,Northern America,Americas,L100000500466,G100000501343,https://www.gem.wiki/Bellefonte_nuclear_power_plant,1117.0
2024-05-29,United States,Bellefonte nuclear power plant,4,,,1117.0,cancelled,pressurized water reactor,AP-1000,,,,2021.0,,,,,,Tennessee Valley Authority [100%],,Tennessee Valley Authority,,,,,34.7092,-85.9277,exact,,Jackson County,,Alabama,Northern America,Americas,L100000500466,G100000501344,https://www.gem.wiki/Bellefonte_nuclear_power_plant,1117.0
2024-05-24,United States,Big Rock Point nuclear power plant,--,,,71.0,retired,boiling water reactor,unknown,1963.0,1997.0,N,,1960-05-01,1962-09-27,1962-12-08,1963-03-29,1997-08-29,Consumers Power Co [100%],,Consumers Power,,67.0,72.0,240.0,45.3576,-85.2002,exact,,Charlevoix County,,Michigan,Northern America,Americas,L100000500245,G100000500590,https://www.gem.wiki/Big_Rock_Point_nuclear_power_plant,71.0
2024-05-29,United States,Black Fox nuclear power plant,1,,,1150.0,cancelled,boiling water reactor,unknown,,,,1982.0,,,,,,Public Service Company of Oklahoma [100%],,Public Service Company of Oklahoma,,,,,36.1161,-95.5499,exact,,Rogers County,,Oklahoma,Northern America,Americas,L100000500467,G100000501345,https://www.gem.wiki/Black_Fox_nuclear_power_plant,1150.0
