Date Last Researched,Country/Area,Project Name,Unit Name,Project Name in Local Language / Script,Other Name(s),Capacity (MW),Status,Reactor Type,Model,Start Year,Retirement Year,Planned Retirement,Cancellation Year,Construction Start Date,First Criticality Date,First Grid Connection,Commercial Operation Date,Retirement Date,Owner,Owner Name in Local Language / Script,Operator,Operator Name in Local Language / Script,Reference Net Capacity (MW),Design Net Capacity (MW),Thermal Capacity (MWt),Latitude,Longitude,Location Accuracy,City,"Local Area (taluk, county)","Major Area (prefecture, district)",State/Province,Subregion,Region,GEM location ID,GEM unit ID,Wiki URL,capacity_numeric
2025-06-24,China,Xiapu nuclear power plant,1,霞浦核电站,,682.0,construction,fast breeder reactor,CFR600,,,,,2017-12-29,,,,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Xiapu Nuclear Power,中核霞浦核电有限公司,642.0,642.0,1882.0,26.801942,120.151957,exact,Changchun,Xiapu,Ningde,Fujian,Eastern Asia,Asia,L100000500351,G100000500944,https://www.gem.wiki/Xiapu_nuclear_power_plant,682.0
2025-06-24,China,Xiapu nuclear power plant,2,霞浦核电站,,600.0,construction,fast breeder reactor,CFR600,2026.0,,,,2020-12-27,,,2026,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Xiapu Nuclear Power,中核霞浦核电有限公司,642.0,642.0,1882.0,26.801942,120.151957,exact,Changchun,Xiapu,Ningde,Fujian,Eastern Asia,Asia,L100000500351,G100000500945,https://www.gem.wiki/Xiapu_nuclear_power_plant,600.0
2025-06-24,China,Xiapu nuclear power plant,3,霞浦核电站,,1150.0,pre-construction,pressurized water reactor,HPR-1000,,,,,,,,,,Huaneng Nuclear Power Development Co Ltd [100%],华能核电开发有限公司,Huaneng Xiapu Nuclear Power,华能霞浦核电有限公司,,,,26.801942,120.151957,exact,Changchun,Xiapu,Ningde,Fujian,Eastern Asia,Asia,L100000500351,G100000501132,https://www.gem.wiki/Xiapu_nuclear_power_plant,1150.0
2025-06-24,China,Xiapu nuclear power plant,4,霞浦核电站,,1150.0,pre-construction,pressurized water reactor,HPR-1000,,,,,,,,,,Huaneng Nuclear Power Development Co Ltd [100%],华能核电开发有限公司,Huaneng Xiapu Nuclear Power,华能霞浦核电有限公司,,,,26.801942,120.151957,exact,Changchun,Xiapu,Ningde,Fujian,Eastern Asia,Asia,L100000500351,G100000501133,https://www.gem.wiki/Xiapu_nuclear_power_plant,1150.0
2025-06-24,China,Xiapu nuclear power plant,5,霞浦核电站,,1150.0,announced,pressurized water reactor,HPR-1000,,,,,,,,,,Huaneng Nuclear Power Development Co Ltd [100%],华能核电开发有限公司,Huaneng Xiapu Nuclear Power,华能霞浦核电有限公司,,,,26.801942,120.151957,exact,Changchun,Xiapu,Ningde,Fujian,Eastern Asia,Asia,L100000500351,G100000501134,https://www.gem.wiki/Xiapu_nuclear_power_plant,1150.0
2025-06-24,China,Xiapu nuclear power plant,6,霞浦核电站,,1150.0,announced,pressurized water reactor,HPR-1000,,,,,,,,,,Huaneng Nuclear Power Development Co Ltd [100%],华能核电开发有限公司,Huaneng Xiapu Nuclear Power,华能霞浦核电有限公司,,,,26.801942,120.151957,exact,Changchun,Xiapu,Ningde,Fujian,Eastern Asia,Asia,L100000500351,G100000501135,https://www.gem.wiki/Xiapu_nuclear_power_plant,1150.0
2025-06-24,China,Xiapu nuclear power plant,HTR,霞浦核电站,,600.0,announced,high temperature gas reactor,unknown,,,,,,,,,,Huaneng Nuclear Power Development Co Ltd [100%],华能核电开发有限公司,Huaneng Xiapu Nuclear Power,华能霞浦核电有限公司,,,,26.801942,120.151957,exact,Changchun,Xiapu,Ningde,Fujian,Eastern Asia,Asia,L100000500351,G100000501136,https://www.gem.wiki/Xiapu_nuclear_power_plant,600.0
2025-06-24,China,Xin'an nuclear power plant,1-1,山东海阳辛安核电项目,,600.0,announced,high temperature gas reactor,unknown,,,,,,,,,,China National Nuclear Corp [100%],中国核工业集团有限公司,China Nuclear Power Engineering,中国核电工程有限公司,,,,36.6602,120.9928,approximate,Xin'an,Haiyang City,Yantai,Shandong,Eastern Asia,Asia,L100000500363,G100000501001,https://www.gem.wiki/Xin'an_nuclear_power_plant,600.0
2025-06-24,China,Xin'an nuclear power plant,1-2,山东海阳辛安核电项目,,600.0,announced,high temperature gas reactor,unknown,,,,,,,,,,China National Nuclear Corp [100%],中国核工业集团有限公司,China Nuclear Power Engineering,中国核电工程有限公司,,,,36.6602,120.9928,approximate,Xin'an,Haiyang City,Yantai,Shandong,Eastern Asia,Asia,L100000500363,G100000501002,https://www.gem.wiki/Xin'an_nuclear_power_plant,600.0
2025-06-24,China,Xudapu nuclear power plant,1-1,徐大堡核电站,Xudabao nuclear power plant,1250.0,construction,pressurized water reactor,AP-1000,2028.0,,,,2023-11-15,,,2028,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Liaoning Nuclear Power,中核辽宁核电有限公司,,,,40.352824,120.548637,exact,Xudapu,Xingcheng City,Huludao,Liaoning,Eastern Asia,Asia,L100000500353,G100000500954,https://www.gem.wiki/Xudapu_nuclear_power_plant,1250.0
2025-06-24,China,Xudapu nuclear power plant,1-2,徐大堡核电站,Xudabao nuclear power plant,1250.0,construction,pressurized water reactor,AP-1000,2029.0,,,,2024-07-17,,,2029,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Liaoning Nuclear Power,中核辽宁核电有限公司,,,,40.352824,120.548637,exact,Xudapu,Xingcheng City,Huludao,Liaoning,Eastern Asia,Asia,L100000500353,G100000500955,https://www.gem.wiki/Xudapu_nuclear_power_plant,1250.0
2025-06-24,China,Xudapu nuclear power plant,2-3,徐大堡核电站,Xudabao nuclear power plant,1274.0,construction,pressurized water reactor,VVER-1200/V-491,,,,,2021-05-01,,,,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Liaoning Nuclear Power,中核辽宁核电有限公司,1200.0,1200.0,3200.0,40.352824,120.548637,exact,Xudapu,Xingcheng City,Huludao,Liaoning,Eastern Asia,Asia,L100000500353,G100000500953,https://www.gem.wiki/Xudapu_nuclear_power_plant,1274.0
2025-06-24,China,Xudapu nuclear power plant,2-4,徐大堡核电站,Xudabao nuclear power plant,1274.0,construction,pressurized water reactor,VVER-1200/V-491,,,,,2021-05-01,,,,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Liaoning Nuclear Power,中核辽宁核电有限公司,1200.0,1200.0,3200.0,40.352824,120.548637,exact,Xudapu,Xingcheng City,Huludao,Liaoning,Eastern Asia,Asia,L100000500353,G100000500952,https://www.gem.wiki/Xudapu_nuclear_power_plant,1274.0
2025-06-24,China,Xudapu nuclear power plant,3-5,徐大堡核电站,Xudabao nuclear power plant,1250.0,announced,pressurized water reactor,unknown,,,,,,,,,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Liaoning Nuclear Power,中核辽宁核电有限公司,,,,40.352824,120.548637,exact,Xudapu,Xingcheng City,Huludao,Liaoning,Eastern Asia,Asia,L100000500353,G100000500956,https://www.gem.wiki/Xudapu_nuclear_power_plant,1250.0
2025-06-24,China,Xudapu nuclear power plant,3-6,徐大堡核电站,Xudabao nuclear power plant,1250.0,announced,pressurized water reactor,unknown,,,,,,,,,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Liaoning Nuclear Power,中核辽宁核电有限公司,,,,40.352824,120.548637,exact,Xudapu,Xingcheng City,Huludao,Liaoning,Eastern Asia,Asia,L100000500353,G100000500957,https://www.gem.wiki/Xudapu_nuclear_power_plant,1250.0
2025-06-24,China,Zhangzhou nuclear power plant,1-2,漳州核电站,,1212.0,construction,pressurized water reactor,HPR-1000,2025.0,,,,2020-09-04,,,2025,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Zhangzhou Energy,中核国电漳州能源有限公司,1126.0,1126.0,3190.0,23.828923,117.494944,exact,Lieyu,Yunxiao,Zhangzhou,Fujian,Eastern Asia,Asia,L100000500350,G100000500938,https://www.gem.wiki/Zhangzhou_nuclear_power_plant,1212.0
2025-06-24,China,Zhangzhou nuclear power plant,2-3,漳州核电站,,1150.0,construction,pressurized water reactor,HPR-1000,2028.0,,,,2024-02-22,,,2028,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Zhangzhou Energy,中核国电漳州能源有限公司,,,,23.828923,117.494944,exact,Lieyu,Yunxiao,Zhangzhou,Fujian,Eastern Asia,Asia,L100000500350,G100000500940,https://www.gem.wiki/Zhangzhou_nuclear_power_plant,1150.0
2025-06-24,China,Zhangzhou nuclear power plant,2-4,漳州核电站,,1150.0,construction,pressurized water reactor,HPR-1000,2029.0,,,,2024-09-27,,,2029,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Zhangzhou Energy,中核国电漳州能源有限公司,,,,23.828923,117.494944,exact,Lieyu,Yunxiao,Zhangzhou,Fujian,Eastern Asia,Asia,L100000500350,G100000500941,https://www.gem.wiki/Zhangzhou_nuclear_power_plant,1150.0
2025-06-24,China,Zhangzhou nuclear power plant,3-5,漳州核电站,,1150.0,announced,pressurized water reactor,unknown,,,,,,,,,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Zhangzhou Energy,中核国电漳州能源有限公司,,,,23.828923,117.494944,exact,Lieyu,Yunxiao,Zhangzhou,Fujian,Eastern Asia,Asia,L100000500350,G100000500942,https://www.gem.wiki/Zhangzhou_nuclear_power_plant,1150.0
2025-06-24,China,Zhangzhou nuclear power plant,3-6,漳州核电站,,1150.0,announced,pressurized water reactor,unknown,,,,,,,,,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Zhangzhou Energy,中核国电漳州能源有限公司,,,,23.828923,117.494944,exact,Lieyu,Yunxiao,Zhangzhou,Fujian,Eastern Asia,Asia,L100000500350,G100000500943,https://www.gem.wiki/Zhangzhou_nuclear_power_plant,1150.0
2025-06-24,China,Zhaoyuan nuclear power plant,1-1,招远核电厂,,1150.0,pre-construction,pressurized water reactor,HPR-1000,,,,,,,,,,China General Nuclear Power Co Ltd [100%],中国广核电力股份有限公司,Shandong Zhaoyuan Nuclear Power,山东招远核电有限公司,,,,37.4871,120.3453,approximate,Zhangxing,Zhaoyuan City,Yantai,Shandong,Eastern Asia,Asia,L100000500408,G100000501151,https://www.gem.wiki/Zhaoyuan_nuclear_power_plant,1150.0
2025-06-24,China,Zhaoyuan nuclear power plant,1-2,招远核电厂,,1150.0,pre-construction,pressurized water reactor,HPR-1000,,,,,,,,,,China General Nuclear Power Co Ltd [100%],中国广核电力股份有限公司,Shandong Zhaoyuan Nuclear Power,山东招远核电有限公司,,,,37.4871,120.3453,approximate,Zhangxing,Zhaoyuan City,Yantai,Shandong,Eastern Asia,Asia,L100000500408,G100000501152,https://www.gem.wiki/Zhaoyuan_nuclear_power_plant,1150.0
2025-06-24,China,Zhaoyuan nuclear power plant,2-3,招远核电厂,,1150.0,announced,pressurized water reactor,HPR-1000,,,,,,,,,,China General Nuclear Power Co Ltd [100%],中国广核电力股份有限公司,Shandong Zhaoyuan Nuclear Power,山东招远核电有限公司,,,,37.4871,120.3453,approximate,Zhangxing,Zhaoyuan City,Yantai,Shandong,Eastern Asia,Asia,L100000500408,G100000501153,https://www.gem.wiki/Zhaoyuan_nuclear_power_plant,1150.0
2025-06-24,China,Zhaoyuan nuclear power plant,2-4,招远核电厂,,1150.0,announced,pressurized water reactor,HPR-1000,,,,,,,,,,China General Nuclear Power Co Ltd [100%],中国广核电力股份有限公司,Shandong Zhaoyuan Nuclear Power,山东招远核电有限公司,,,,37.4871,120.3453,approximate,Zhangxing,Zhaoyuan City,Yantai,Shandong,Eastern Asia,Asia,L100000500408,G100000501154,https://www.gem.wiki/Zhaoyuan_nuclear_power_plant,1150.0
2025-06-24,China,Zhaoyuan nuclear power plant,3-5,招远核电厂,,1150.0,announced,pressurized water reactor,HPR-1000,,,,,,,,,,China General Nuclear Power Co Ltd [100%],中国广核电力股份有限公司,Shandong Zhaoyuan Nuclear Power,山东招远核电有限公司,,,,37.4871,120.3453,approximate,Zhangxing,Zhaoyuan City,Yantai,Shandong,Eastern Asia,Asia,L100000500408,G100000501155,https://www.gem.wiki/Zhaoyuan_nuclear_power_plant,1150.0
2025-06-24,China,Zhaoyuan nuclear power plant,3-6,招远核电厂,,1150.0,announced,pressurized water reactor,HPR-1000,,,,,,,,,,China General Nuclear Power Co Ltd [100%],中国广核电力股份有限公司,Shandong Zhaoyuan Nuclear Power,山东招远核电有限公司,,,,37.4871,120.3453,approximate,Zhangxing,Zhaoyuan City,Yantai,Shandong,Eastern Asia,Asia,L100000500408,G100000501156,https://www.gem.wiki/Zhaoyuan_nuclear_power_plant,1150.0
2025-06-24,China,Zhuanghe nuclear power plant,1-1,庄河核电项目,,1150.0,announced,pressurized water reactor,HPR-1000,,,,,,,,,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Datang Zhuanghe Nuclear Power,中核大唐庄河核电有限公司,,,,39.7144,123.1778,approximate,Lizifang,Zhuanghe City,Dalian,Liaoning,Eastern Asia,Asia,L100000500410,G100000501161,https://www.gem.wiki/Zhuanghe_nuclear_power_plant,1150.0
2025-06-24,China,Zhuanghe nuclear power plant,1-2,庄河核电项目,,1150.0,announced,pressurized water reactor,HPR-1000,,,,,,,,,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Datang Zhuanghe Nuclear Power,中核大唐庄河核电有限公司,,,,39.7144,123.1778,approximate,Lizifang,Zhuanghe City,Dalian,Liaoning,Eastern Asia,Asia,L100000500410,G100000501162,https://www.gem.wiki/Zhuanghe_nuclear_power_plant,1150.0
2025-06-24,China,Zhuanghe nuclear power plant,3,庄河核电项目,,1150.0,announced,pressurized water reactor,HPR-1000,,,,,,,,,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Datang Zhuanghe Nuclear Power,中核大唐庄河核电有限公司,,,,39.7144,123.1778,approximate,Lizifang,Zhuanghe City,Dalian,Liaoning,Eastern Asia,Asia,L100000500410,G100000501163,https://www.gem.wiki/Zhuanghe_nuclear_power_plant,1150.0
2025-06-24,China,Zhuanghe nuclear power plant,4,庄河核电项目,,1150.0,announced,pressurized water reactor,HPR-1000,,,,,,,,,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Datang Zhuanghe Nuclear Power,中核大唐庄河核电有限公司,,,,39.7144,123.1778,approximate,Lizifang,Zhuanghe City,Dalian,Liaoning,Eastern Asia,Asia,L100000500410,G100000501164,https://www.gem.wiki/Zhuanghe_nuclear_power_plant,1150.0
2025-06-24,China,Zhuanghe nuclear power plant,5,庄河核电项目,,1150.0,announced,pressurized water reactor,HPR-1000,,,,,,,,,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Datang Zhuanghe Nuclear Power,中核大唐庄河核电有限公司,,,,39.7144,123.1778,approximate,Lizifang,Zhuanghe City,Dalian,Liaoning,Eastern Asia,Asia,L100000500410,G100000501165,https://www.gem.wiki/Zhuanghe_nuclear_power_plant,1150.0
2025-06-24,China,Zhuanghe nuclear power plant,6,庄河核电项目,,1150.0,announced,pressurized water reactor,HPR-1000,,,,,,,,,,China National Nuclear Power Co Ltd [100%],中国核能电力股份有限公司,CNNC Datang Zhuanghe Nuclear Power,中核大唐庄河核电有限公司,,,,39.7144,123.1778,approximate,Lizifang,Zhuanghe City,Dalian,Liaoning,Eastern Asia,Asia,L100000500410,G100000501166,https://www.gem.wiki/Zhuanghe_nuclear_power_plant,1150.0
2025-07-07,Czech Republic,Dětmarovice nuclear power plant,--,,Detmarovice,300.0,announced,small modular reactor,unknown,,,,,,,,,,CEZ AS,ČEZ AS,,,,,,49.9065414,18.4707066,approximate,Dětmarovice,,,,Eastern Europe,Europe,L100001048130,G100001055121,https://www.gem.wiki/Dětmarovice_nuclear_power_plant,300.0
2025-07-07,Czech Republic,Dukovany nuclear power plant,5,,,1200.0,pre-construction,pressurized water reactor,AP-1000,2036.0,,,,2029,,,2036,,CEZ AS [100%],ČEZ AS,CEZ,ČEZ AS,,,,49.0852,16.1479,exact,,Kraj Vysočina,,Southeast,Eastern Europe,Europe,L100000500200,G100000500696,https://www.gem.wiki/Dukovany_nuclear_power_plant,1200.0
2025-07-07,Czech Republic,Dukovany nuclear power plant,6,,,1200.0,announced,unknown,unknown,,,,,,,,,,CEZ AS [100%],ČEZ AS,CEZ,ČEZ AS,,,,49.0852,16.1479,exact,,Kraj Vysočina,,Southeast,Eastern Europe,Europe,L100000500200,G100000500697,https://www.gem.wiki/Dukovany_nuclear_power_plant,1200.0
2025-07-07,Czech Republic,Temelin nuclear power plant,3,,JETE,1200.0,pre-construction,pressurized water reactor,APR-1000,,,,,,,,,,Government of Czech Republic [80%]; CEZ AS [20%],ČEZ AS,CEZ,ČEZ AS,,,,49.1796,14.3795,exact,,,,Southwest,Eastern Europe,Europe,L100000500096,G100000501169,https://www.gem.wiki/Temelin_nuclear_power_plant,1200.0
2025-07-07,Czech Republic,Temelin nuclear power plant,4,,JETE,1200.0,pre-construction,pressurized water reactor,APR-1000,,,,,,,,,,Government of Czech Republic [80%]; CEZ AS [20%],ČEZ AS,CEZ,ČEZ AS,,,,49.1796,14.3795,exact,,,,Southwest,Eastern Europe,Europe,L100000500096,G100000501170,https://www.gem.wiki/Temelin_nuclear_power_plant,1200.0
2025-07-07,Czech Republic,Temelin nuclear power plant,SMR,,JETE,300.0,announced,small modular reactor,unknown,2035.0,,,,,,,2035,,CEZ AS,ČEZ AS,,,,,,49.1762884,14.3776989,approximate,Temelín,,,,Eastern Europe,Europe,L100000500096,G100001055119,https://www.gem.wiki/Temelin_nuclear_power_plant,300.0
2025-07-07,Czech Republic,Tušimice nuclear power plant,--,,Tusimice,300.0,announced,small modular reactor,unknown,,,,,,,,,,CEZ AS,ČEZ AS,,,,,,50.3809498,13.3347381,approximate,Tušimice,,,,Eastern Europe,Europe,L100001048129,G100001055120,https://www.gem.wiki/Tušimice_nuclear_power_plant,300.0
2025-07-08,Egypt,El Dabaa nuclear power plant,1,,,1200.0,construction,pressurized water reactor,VVER-1200,2026.0,,,,2022-07-20,,,2026,,Nuclear Power Plants Authority [100%],,Nuclear Power Plants Authority,,1100.0,1100.0,3200.0,31.0442,28.4978,exact,,,,Matruh,Northern Africa,Africa,L100000500092,G100000500180,https://www.gem.wiki/El_Dabaa_nuclear_power_plant,1200.0
2025-07-08,Egypt,El Dabaa nuclear power plant,2,,,1200.0,construction,pressurized water reactor,VVER-1200,2029.0,,,,2022-11-19,,,2029,,Nuclear Power Plants Authority [100%],,Nuclear Power Plants Authority,,1100.0,1100.0,3200.0,31.0442,28.4978,exact,,,,Matruh,Northern Africa,Africa,L100000500092,G100000500705,https://www.gem.wiki/El_Dabaa_nuclear_power_plant,1200.0
2025-07-08,Egypt,El Dabaa nuclear power plant,3,,,1200.0,construction,pressurized water reactor,VVER-1200,2029.0,,,,2023-05-03,,,2029,,Nuclear Power Plants Authority [100%],,Nuclear Power Plants Authority,,1100.0,1100.0,3200.0,31.0442,28.4978,exact,,,,Matruh,Northern Africa,Africa,L100000500092,G100000500706,https://www.gem.wiki/El_Dabaa_nuclear_power_plant,1200.0
2025-07-08,Egypt,El Dabaa nuclear power plant,4,,,1200.0,construction,pressurized water reactor,VVER-1200/V-529,2029.0,,,,2024-01-23,,,2029,,Nuclear Power Plants Authority [100%],,,,1100.0,1100.0,3200.0,31.0442,28.4978,exact,,,,Matruh,Northern Africa,Africa,L100000500092,G100000500707,https://www.gem.wiki/El_Dabaa_nuclear_power_plant,1200.0
2025-07-08,Estonia,Fermi Energia nuclear power plant,1,,,300.0,announced,boiling water reactor,BWRX-300,,,,,,,,,,Fermi Energia,,,,,,,59.401481,27.117135,approximate,Lüganuse,Ida-Viru County,,,Northern Europe,Europe,L100001048147,G100001055160,https://www.gem.wiki/Fermi_Energia_nuclear_power_plant,300.0
2025-07-08,Estonia,Fermi Energia nuclear power plant,2,,,300.0,announced,boiling water reactor,BWRX-300,,,,,,,,,,Fermi Energia,,,,,,,59.401481,27.117135,approximate,Lüganuse,Ida-Viru County,,,Northern Europe,Europe,L100001048147,G100001055164,https://www.gem.wiki/Fermi_Energia_nuclear_power_plant,300.0
2025-07-03,France,Bugey nuclear power plant,6,,,1650.0,announced,pressurized water reactor,EPR2,,,,,,,,,,Electricité de France SA [100%],Électricité de France,Electricité de France,Électricité de France,,,,45.7973,5.2706,exact,,Isère,,Auvergne-Rhône-Alpes,Western Europe,Europe,L100000500136,G100000501176,https://www.gem.wiki/Bugey_nuclear_power_plant,1650.0
2025-07-03,France,Bugey nuclear power plant,7,,,1650.0,announced,pressurized water reactor,EPR2,,,,,,,,,,Electricité de France SA [100%],Électricité de France,Electricité de France,Électricité de France,,,,45.7973,5.2706,exact,,Isère,,Auvergne-Rhône-Alpes,Western Europe,Europe,L100000500136,G100000501177,https://www.gem.wiki/Bugey_nuclear_power_plant,1650.0
2025-07-03,France,Gravelines nuclear power plant,7,,,1650.0,announced,pressurized water reactor,EPR2,2040.0,,,,,,,2040,,Electricité de France SA [100%],Électricité de France,Electricité de France,Électricité de France,,,,51.0141,2.1332,exact,,Nord,,Hauts-de-France,Western Europe,Europe,L100000500135,G100000501178,https://www.gem.wiki/Gravelines_nuclear_power_plant,1650.0
2025-07-03,France,Gravelines nuclear power plant,8,,,1650.0,announced,pressurized water reactor,EPR2,2040.0,,,,,,,2040,,Electricité de France SA [100%],Électricité de France,Electricité de France,Électricité de France,,,,51.0141,2.1332,exact,,Nord,,Hauts-de-France,Western Europe,Europe,L100000500135,G100000501179,https://www.gem.wiki/Gravelines_nuclear_power_plant,1650.0
2025-07-03,France,Penly nuclear power plant,3,,,1650.0,pre-construction,pressurized water reactor,EPR2,2035.0,,,,2027,,,2035,,Electricité de France SA [100%],Électricité de France,Electricité de France,Électricité de France,,,,49.9764,1.2107,exact,Petit-Caux,Seine-Maritime,,Normandy,Western Europe,Europe,L100000500033,G100000501185,https://www.gem.wiki/Penly_nuclear_power_plant,1650.0
2025-07-03,France,Penly nuclear power plant,4,,,1650.0,pre-construction,pressurized water reactor,EPR2,,,,,2027,,,,,Electricité de France SA [100%],Électricité de France,Electricité de France,Électricité de France,,,,49.9764,1.2107,exact,Petit-Caux,Seine-Maritime,,Normandy,Western Europe,Europe,L100000500033,G100000501186,https://www.gem.wiki/Penly_nuclear_power_plant,1650.0
2025-07-08,Ghana,Nsuban nuclear power plant,1,,,1200.0,announced,unknown,unknown,,,,,,,,,,Nuclear Power Ghana,,,,,,,5.629125,-0.673349,approximate,,Nsuban,,,Sub-Saharan Africa,Africa,L100001048150,G100001055166,https://www.gem.wiki/Nsuban_nuclear_power_plant,1200.0
2025-07-08,Ghana,Nsuban nuclear power plant,10,,,77.0,announced,unknown,unknown,,,,,,,,,,Nuclear Power Ghana,,,,,,,5.629125,-0.673349,approximate,,Nsuban,,,Sub-Saharan Africa,Africa,L100001048150,G100001055176,https://www.gem.wiki/Nsuban_nuclear_power_plant,77.0
2025-07-08,Ghana,Nsuban nuclear power plant,11,,,77.0,announced,unknown,unknown,,,,,,,,,,Nuclear Power Ghana,,,,,,,5.629125,-0.673349,approximate,,Nsuban,,,Sub-Saharan Africa,Africa,L100001048150,G100001055177,https://www.gem.wiki/Nsuban_nuclear_power_plant,77.0
2025-07-08,Ghana,Nsuban nuclear power plant,12,,,77.0,announced,unknown,unknown,,,,,,,,,,Nuclear Power Ghana,,,,,,,5.629125,-0.673349,approximate,,Nsuban,,,Sub-Saharan Africa,Africa,L100001048150,G100001055178,https://www.gem.wiki/Nsuban_nuclear_power_plant,77.0
2025-07-08,Ghana,Nsuban nuclear power plant,13,,,77.0,announced,unknown,unknown,,,,,,,,,,Nuclear Power Ghana,,,,,,,5.629125,-0.673349,approximate,,Nsuban,,,Sub-Saharan Africa,Africa,L100001048150,G100001055179,https://www.gem.wiki/Nsuban_nuclear_power_plant,77.0
2025-07-08,Ghana,Nsuban nuclear power plant,2,,,77.0,announced,unknown,unknown,,,,,,,,,,Nuclear Power Ghana,,,,,,,5.629125,-0.673349,approximate,,Nsuban,,,Sub-Saharan Africa,Africa,L100001048150,G100001055168,https://www.gem.wiki/Nsuban_nuclear_power_plant,77.0
2025-07-08,Ghana,Nsuban nuclear power plant,3,,,77.0,announced,unknown,unknown,,,,,,,,,,Nuclear Power Ghana,,,,,,,5.629125,-0.673349,approximate,,Nsuban,,,Sub-Saharan Africa,Africa,L100001048150,G100001055169,https://www.gem.wiki/Nsuban_nuclear_power_plant,77.0
2025-07-08,Ghana,Nsuban nuclear power plant,4,,,77.0,announced,unknown,unknown,,,,,,,,,,Nuclear Power Ghana,,,,,,,5.629125,-0.673349,approximate,,Nsuban,,,Sub-Saharan Africa,Africa,L100001048150,G100001055170,https://www.gem.wiki/Nsuban_nuclear_power_plant,77.0
2025-07-08,Ghana,Nsuban nuclear power plant,5,,,77.0,announced,unknown,unknown,,,,,,,,,,Nuclear Power Ghana,,,,,,,5.629125,-0.673349,approximate,,Nsuban,,,Sub-Saharan Africa,Africa,L100001048150,G100001055171,https://www.gem.wiki/Nsuban_nuclear_power_plant,77.0
2025-07-08,Ghana,Nsuban nuclear power plant,6,,,77.0,announced,unknown,unknown,,,,,,,,,,Nuclear Power Ghana,,,,,,,5.629125,-0.673349,approximate,,Nsuban,,,Sub-Saharan Africa,Africa,L100001048150,G100001055172,https://www.gem.wiki/Nsuban_nuclear_power_plant,77.0
2025-07-08,Ghana,Nsuban nuclear power plant,7,,,77.0,announced,unknown,unknown,,,,,,,,,,Nuclear Power Ghana,,,,,,,5.629125,-0.673349,approximate,,Nsuban,,,Sub-Saharan Africa,Africa,L100001048150,G100001055173,https://www.gem.wiki/Nsuban_nuclear_power_plant,77.0
2025-07-08,Ghana,Nsuban nuclear power plant,8,,,77.0,announced,unknown,unknown,,,,,,,,,,Nuclear Power Ghana,,,,,,,5.629125,-0.673349,approximate,,Nsuban,,,Sub-Saharan Africa,Africa,L100001048150,G100001055174,https://www.gem.wiki/Nsuban_nuclear_power_plant,77.0
2025-07-08,Ghana,Nsuban nuclear power plant,9,,,77.0,announced,unknown,unknown,,,,,,,,,,Nuclear Power Ghana,,,,,,,5.629125,-0.673349,approximate,,Nsuban,,,Sub-Saharan Africa,Africa,L100001048150,G100001055175,https://www.gem.wiki/Nsuban_nuclear_power_plant,77.0
2025-07-09,Hungary,Paks nuclear power plant,5,,Paks II,1265.0,pre-construction,pressurized water reactor,VVER V-527,2032.0,,,,,,,2032,,MVM Hungarian Electricity Ltd [100%],Magyar Villamos Művek Zártkörűen működő Részvénytársaság,MVM Paks Nuclear Power Plant,,,1185.0,3200.0,46.57763,18.8532,exact,,Tolna,,,Eastern Europe,Europe,L100000500197,G100000500623,https://www.gem.wiki/Paks_nuclear_power_plant,1265.0
2025-07-09,Hungary,Paks nuclear power plant,6,,Paks II,1265.0,pre-construction,pressurized water reactor,VVER V-527,2032.0,,,,,,,2032,,MVM Hungarian Electricity Ltd [100%],Magyar Villamos Művek Zártkörűen működő Részvénytársaság,MVM Paks Nuclear Power Plant,,,1185.0,3200.0,46.57763,18.8532,exact,,Tolna,,,Eastern Europe,Europe,L100000500197,G100000500624,https://www.gem.wiki/Paks_nuclear_power_plant,1265.0
